-68.852 -326405
-68.851 -326390
-68.85 -326376
-68.849 -326362
-68.848 -326348
-68.847 -326334
-68.846 -326319
-68.845 -326305
-68.844 -326291
-68.843 -326277
-68.842 -326262
-68.841 -326248
-68.84 -326234
-68.839 -326220
-68.838 -326206
-68.837 -326191
-68.836 -326177
-68.835 -326163
-68.834 -326149
-68.833 -326135
-68.832 -326120
-68.831 -326106
-68.83 -326092
-68.829 -326078
-68.828 -326063
-68.827 -326049
-68.826 -326035
-68.825 -326021
-68.824 -326007
-68.823 -325992
-68.822 -325978
-68.821 -325964
-68.82 -325950
-68.819 -325936
-68.818 -325921
-68.817 -325907
-68.816 -325893
-68.815 -325879
-68.814 -325865
-68.813 -325850
-68.812 -325836
-68.811 -325822
-68.81 -325808
-68.809 -325793
-68.808 -325779
-68.807 -325765
-68.806 -325751
-68.805 -325737
-68.804 -325722
-68.803 -325708
-68.802 -325694
-68.801 -325680
-68.8 -325666
-68.799 -325651
-68.798 -325637
-68.797 -325623
-68.796 -325609
-68.795 -325595
-68.794 -325580
-68.793 -325566
-68.792 -325552
-68.791 -325538
-68.79 -325524
-68.789 -325509
-68.788 -325495
-68.787 -325481
-68.786 -325467
-68.785 -325453
-68.784 -325439
-68.783 -325424
-68.782 -325410
-68.781 -325396
-68.78 -325382
-68.779 -325368
-68.778 -325353
-68.777 -325339
-68.776 -325325
-68.775 -325311
-68.774 -325297
-68.773 -325282
-68.772 -325268
-68.771 -325254
-68.77 -325240
-68.769 -325226
-68.768 -325211
-68.767 -325197
-68.766 -325183
-68.765 -325169
-68.764 -325155
-68.763 -325141
-68.762 -325126
-68.761 -325112
-68.76 -325098
-68.759 -325084
-68.758 -325070
-68.757 -325055
-68.756 -325041
-68.755 -325027
-68.754 -325013
-68.753 -324999
-68.752 -324985
-68.751 -324970
-68.75 -324956
-68.749 -324942
-68.748 -324928
-68.747 -324914
-68.746 -324899
-68.745 -324885
-68.744 -324871
-68.743 -324857
-68.742 -324843
-68.741 -324829
-68.74 -324814
-68.739 -324800
-68.738 -324786
-68.737 -324772
-68.736 -324758
-68.735 -324744
-68.734 -324729
-68.733 -324715
-68.732 -324701
-68.731 -324687
-68.73 -324673
-68.729 -324658
-68.728 -324644
-68.727 -324630
-68.726 -324616
-68.725 -324602
-68.724 -324588
-68.723 -324573
-68.722 -324559
-68.721 -324545
-68.72 -324531
-68.719 -324517
-68.718 -324503
-68.717 -324488
-68.716 -324474
-68.715 -324460
-68.714 -324446
-68.713 -324432
-68.712 -324418
-68.711 -324403
-68.71 -324389
-68.709 -324375
-68.708 -324361
-68.707 -324347
-68.706 -324333
-68.705 -324319
-68.704 -324304
-68.703 -324290
-68.702 -324276
-68.701 -324262
-68.7 -324248
-68.699 -324234
-68.698 -324219
-68.697 -324205
-68.696 -324191
-68.695 -324177
-68.694 -324163
-68.693 -324149
-68.692 -324134
-68.691 -324120
-68.69 -324106
-68.689 -324092
-68.688 -324078
-68.687 -324064
-68.686 -324050
-68.685 -324035
-68.684 -324021
-68.683 -324007
-68.682 -323993
-68.681 -323979
-68.68 -323965
-68.679 -323950
-68.678 -323936
-68.677 -323922
-68.676 -323908
-68.675 -323894
-68.674 -323880
-68.673 -323866
-68.672 -323851
-68.671 -323837
-68.67 -323823
-68.669 -323809
-68.668 -323795
-68.667 -323781
-68.666 -323767
-68.665 -323752
-68.664 -323738
-68.663 -323724
-68.662 -323710
-68.661 -323696
-68.66 -323682
-68.659 -323668
-68.658 -323653
-68.657 -323639
-68.656 -323625
-68.655 -323611
-68.654 -323597
-68.653 -323583
-68.652 -323569
-68.651 -323554
-68.65 -323540
-68.649 -323526
-68.648 -323512
-68.647 -323498
-68.646 -323484
-68.645 -323470
-68.644 -323455
-68.643 -323441
-68.642 -323427
-68.641 -323413
-68.64 -323399
-68.639 -323385
-68.638 -323371
-68.637 -323356
-68.636 -323342
-68.635 -323328
-68.634 -323314
-68.633 -323300
-68.632 -323286
-68.631 -323272
-68.63 -323258
-68.629 -323243
-68.628 -323229
-68.627 -323215
-68.626 -323201
-68.625 -323187
-68.624 -323173
-68.623 -323159
-68.622 -323145
-68.621 -323130
-68.62 -323116
-68.619 -323102
-68.618 -323088
-68.617 -323074
-68.616 -323060
-68.615 -323046
-68.614 -323032
-68.613 -323017
-68.612 -323003
-68.611 -322989
-68.61 -322975
-68.609 -322961
-68.608 -322947
-68.607 -322933
-68.606 -322919
-68.605 -322904
-68.604 -322890
-68.603 -322876
-68.602 -322862
-68.601 -322848
-68.6 -322834
-68.599 -322820
-68.598 -322806
-68.597 -322792
-68.596 -322777
-68.595 -322763
-68.594 -322749
-68.593 -322735
-68.592 -322721
-68.591 -322707
-68.59 -322693
-68.589 -322679
-68.588 -322664
-68.587 -322650
-68.586 -322636
-68.585 -322622
-68.584 -322608
-68.583 -322594
-68.582 -322580
-68.581 -322566
-68.58 -322552
-68.579 -322537
-68.578 -322523
-68.577 -322509
-68.576 -322495
-68.575 -322481
-68.574 -322467
-68.573 -322453
-68.572 -322439
-68.571 -322425
-68.57 -322411
-68.569 -322396
-68.568 -322382
-68.567 -322368
-68.566 -322354
-68.565 -322340
-68.564 -322326
-68.563 -322312
-68.562 -322298
-68.561 -322284
-68.56 -322269
-68.559 -322255
-68.558 -322241
