-13.8737 -334091 132988
-13.8727 -333958 132946
-13.8717 -333825 132904
-13.8707 -333692 132862
-13.8697 -333559 132820
-13.8687 -333426 132778
-13.8677 -333293 132736
-13.8667 -333161 132694
-13.8657 -333028 132652
-13.8647 -332895 132610
-13.8637 -332763 132568
-13.8627 -332630 132526
-13.8617 -332498 132484
-13.8607 -332365 132442
-13.8597 -332233 132401
-13.8587 -332100 132359
-13.8577 -331968 132317
-13.8567 -331836 132275
-13.8557 -331704 132233
-13.8547 -331571 132191
-13.8537 -331439 132149
-13.8527 -331307 132108
-13.8517 -331175 132066
-13.8507 -331043 132024
-13.8497 -330911 131982
-13.8487 -330779 131940
-13.8477 -330647 131899
-13.8467 -330515 131857
-13.8457 -330383 131815
-13.8447 -330251 131773
-13.8437 -330120 131732
-13.8427 -329988 131690
-13.8417 -329856 131648
-13.8407 -329725 131606
-13.8397 -329593 131565
-13.8387 -329462 131523
-13.8377 -329330 131481
-13.8367 -329199 131440
-13.8357 -329067 131398
-13.8347 -328936 131356
-13.8337 -328805 131315
-13.8327 -328673 131273
-13.8317 -328542 131232
-13.8307 -328411 131190
-13.8297 -328280 131148
-13.8287 -328148 131107
-13.8277 -328017 131065
-13.8267 -327886 131024
-13.8257 -327755 130982
-13.8247 -327624 130941
-13.8237 -327493 130899
-13.8227 -327363 130857
-13.8217 -327232 130816
-13.8207 -327101 130774
-13.8197 -326970 130733
-13.8187 -326839 130691
-13.8177 -326709 130650
-13.8167 -326578 130608
-13.8157 -326448 130567
-13.8147 -326317 130526
-13.8137 -326187 130484
-13.8127 -326056 130443
-13.8117 -325926 130401
-13.8107 -325795 130360
-13.8097 -325665 130318
-13.8087 -325535 130277
-13.8077 -325404 130236
-13.8067 -325274 130194
-13.8057 -325144 130153
-13.8047 -325014 130112
-13.8037 -324884 130070
-13.8027 -324754 130029
-13.8017 -324624 129988
-13.8007 -324494 129946
-13.7997 -324364 129905
-13.7987 -324234 129864
-13.7977 -324104 129822
-13.7967 -323974 129781
-13.7957 -323845 129740
-13.7947 -323715 129699
-13.7937 -323585 129657
-13.7927 -323455 129616
-13.7917 -323326 129575
-13.7907 -323196 129534
-13.7897 -323067 129493
-13.7887 -322937 129451
-13.7877 -322808 129410
-13.7867 -322679 129369
-13.7857 -322549 129328
-13.7847 -322420 129287
-13.7837 -322291 129245
-13.7827 -322161 129204
-13.7817 -322032 129163
-13.7807 -321903 129122
-13.7797 -321774 129081
-13.7787 -321645 129040
-13.7777 -321516 128999
-13.7767 -321387 128958
-13.7757 -321258 128917
-13.7747 -321129 128876
-13.7737 -321000 128835
-13.7727 -320871 128794
-13.7717 -320743 128753
-13.7707 -320614 128711
-13.7697 -320485 128670
